,Id,Company,Date,Title,Publisher,Link,ProviderPublishTime,Type,Related Company,Text
748,ab7d046f-7eb7-3f17-955a-a703b5456bbb,TSN,2022-09-20,4 Meat Food Stocks to Watch as Industry Prospects Look Bright,Zacks,https://finance.yahoo.com/news/4-meat-food-stocks-watch-153703432.html,1662997023,STORY,"['TSN', 'IBA', 'BYND', '^GSPC', 'PPC']","[Players in the Zacks Food – Meat Products industry have been benefiting from their constant efforts to expand capacity and undertake meaningful innovation, taking into account evolving tastes and preferences. The companies are also gaining from their expansion in the plant-based meat space, as consumers’ rising inclination toward health consciousness is driving demand for this category.Industry players are bearing the brunt of input cost inflation, which is likely to persist in the near term. Nonetheless, the abovementioned upsides and efficient pricing actions are likely to work well for industry participants like Tyson Foods, Inc. TSN, Pilgrim's Pride Corporation PPC, Industrias Bachoco, S.A.B. de C.V. IBA and Beyond Meat, Inc. BYND.About the IndustryThe Zacks Food – Meat Products industry comprises companies that manufacture, process market, distribute and sell a wide range of meat products like chicken, pork, beef, prepared foods and plant-based meats. Some companies also offer poultry and turkey products, alongside providing nutritional food products and supplements, desserts and drink mixes, and industrial gelatin products. Most of these companies offer their products to retail and foodservice customers, while some also cater to deli and commercial operators, including grocery retailers, grocery wholesalers, meat distributors, warehouse club stores, industrial food processing companies, chain restaurants, international export companies, plant and school cafeterias and hospitals among others. Some of the products offered include frozen whole chickens, primary pork cuts, salads, patties, sandwiches and meatballs.Major Trends Shaping the Future of the Meat Foods IndustryFavorable Demand, Focus on Innovation: With consumers’ increased health awareness, demand for protein-packed foods has been rising. Consumers, especially fitness enthusiasts. have been adopting rich-protein diets. All of this has been working well for meat product companies, which have been focused on strengthening their portfolio through constant innovation. Certainly, innovation is a thriving concept in the meat foods space. Meatless meat or plant-based meat products have been gaining popularity over the past few years. Consumers’ growing inclination toward trying new products as well as their rising health consciousness, especially due to COVID-19, has been driving demand for substitutes for traditional meat products. Most plant-based food alternatives are touted to contain fewer artificial ingredients and preservatives, thus making them quite healthy. These food options are also considered a useful source of protein by people who practice vegan-dining.  In fact, industry experts believe that plant-based protein may emerge as a major disruptor in the conventional meat market. The growing demand for plant-based food, especially meat alternatives, has led many companies to invest significantly in this arena.Expansion Endeavors on Track: Companies in the industry are striving to expand their portfolio and market presence through strategic partnerships, acquisitions and capacity expansions. To this end, the companies have been exploring opportunities to increase manufacturing capacity, which includes opening new manufacturing units, making expansions at existing plants and partnering with co-manufacturers. Some of the companies are also undertaking automation technology investments, including accelerating digitalization. Apart from this, some companies like Beyond Meat and Hormel Foods have been focused on unlocking international potential, which is yielding favorable results.Cost Woes Persist: Input cost inflation is a concern for a number of players in the meat foods industry. Companies are encountering a rise in prices of raw materials, packaging and supplies; freight and logistics; and labor. They have been incurring increased costs of corn, soybean meal, feed ingredients and live animals, which have been plaguing margins. A number of companies expect the inflationary pressure to persist, as evident from their last earnings call. This is likely to keep margins under pressure. That said, the industry players have been looking to battle these challenges through cost optimization measures as well as efficient pricing policies.Story continuesZacks Industry Rank Indicates Solid ProspectsThe Zacks Food-Meat Products industry is housed within the broader Zacks Consumer Staples sector. The industry currently carries a Zacks Industry Rank #61, which places it in the top 24% of more than 250 Zacks industries.The group’s Zacks Industry Rank, which is basically the average of the Zacks Rank of all the member stocks, indicates bright near-term prospects. Our research shows that the top 50% of the Zacks-ranked industries outperforms the bottom 50% by a factor of more than 2 to 1.The industry’s positioning in the top 50% of the Zacks-ranked industries is a result of a positive earnings outlook for the constituent companies in aggregate. Looking at the aggregate earnings estimate revisions, it appears that analysts are gradually gaining confidence in this group’s earnings growth potential. Since the beginning of March 2022, the industry’s earnings estimate for 2022 has improved 6.1%.Given the industry’s solid prospects, we present a few stocks that you may want to consider for your portfolio. But before that, it’s worth taking a look at the industry’s performance and current valuation.Industry Vs. Broader MarketThe Zacks Food-Meat Products industry has underperformed the broader Zacks Consumer Staples sector, while outpacing the Zacks S&amp;P 500 over the past year.The industry has declined 9.1% over this period compared with the broader sector’s drop of 4.3%. Meanwhile, the S&amp;P 500 saw a decline of 10.3%.One-Year Price PerformanceIndustry's Current ValuationOn the basis of forward 12-month price-to-earnings (P/E), which is commonly used for valuing Retail-Wholesale stocks, the industry is currently trading at 12.53X compared with the S&amp;P 500’s 17.52X and the sector’s 18.97X.Over the past five years, the industry has traded as high as 18.5X and as low as 11.41X, with the median being 15.08X as the chart below showsPrice-to-Earnings Ratio (Past 5 Years)4 Meat Food Stocks to Keep a Close Eye onIndustrias Bachoco: This poultry producer sports a Zacks Rank #1 (Strong Buy). It has been benefiting from its robust brand recognition and strong distribution network. Industrias Bachoco is also gaining from its national coverage in Mexico as well as its diversified product portfolio. Apart from this, focus on productivity and expense control has been working well for IBA. The Zacks Consensus Estimate for IBA’s current fiscal year earnings and sales indicates a rise of 20.8% and 22.2%, respectively, from the prior-year reported figures. The consensus mark for Industrias Bachoco’s earnings has risen by 17.2% over the past 30 days. Shares of IBA have increased 6.8% in the past year. You can see the complete list of today’s Zacks #1 Rank stocks here. Price and Consensus: IBATyson Foods: This meat foods company operates in the Beef, Pork, Chicken, and Prepared Foods segments. It has been benefiting from strategic growth efforts, including a focus on protein-packed brands and capacity-expansion endeavors. Tyson Foods has been seeing robust demand in the retail core business lines. Continued recovery in the foodservice channel has also been a driver. Notably, the Zacks Consensus Estimate for TSN’s current fiscal year earnings and sales indicates a rise of 6.9% and 12.3%, respectively, from the prior-year reported figures. The consensus mark for Tyson Foods’ earnings has dipped by 1.9% over the past 30 days. Shares of this Zacks Rank #3 (Hold) company have declined 1.1% in the past year. Tyson Foods is constantly looking for ways to improve cost structure.Price and Consensus: TSNPilgrim’s Pride: This Zacks Rank #3 company has been gaining from its focus on strategic growth initiatives, like a customer-centric approach and capacity expansions. This well-known poultry producer and a fully integrated pork producer has been steadily augmenting the marketing support of its brands as they expand and enter new regions. Additionally, PPC resorts to frequent supply chain improvements to enhance efficiency and reduce costs. The Zacks Consensus Estimate for Pilgrim’s Pride’s earnings for the current fiscal year suggests growth of 88.6% from the figure reported in the year-ago period. The consensus mark for earnings implies a 3.6% jump over the past 30 days. Shares of Pilgrim’s Pride have decreased 1.6% in a year.Price and Consensus: PPCBeyond Meat: This manufacturer, marketer and seller of plant-based meat products has been gaining from its strong product portfolio, especially thanks to its focus on innovation. Apart from expanding its portfolio, Beyond Meat is benefiting from efforts to strengthen its distribution network and e-commerce capabilities. A strong base of retail and foodservice customers, along with the rising popularity of plant-based meats, has been working well for this Zacks Rank #3 company. The Zacks Consensus Estimate for Beyond Meat’s top line for the current fiscal year suggests growth of 3.6% from the figure reported in the year-ago period. Like most other food companies, BYND is also currently battling cost and supply-chain headwinds. It is focused on reducing manufacturing costs and managing operational expenditure. The consensus mark for the bottom line has deteriorated from a loss of $4.86 per share to a loss of $5.26 over the past 30 days. Shares of BYND have declined 80% over the past year.Price and Consensus: BYNDWant the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Tyson Foods, Inc. (TSN) : Free Stock Analysis Report Pilgrim's Pride Corporation (PPC) : Free Stock Analysis Report Industrias Bachoco, S.A. de C.V. (IBA) : Free Stock Analysis Report Beyond Meat, Inc. (BYND) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
749,65dae554-12d1-3c4e-b16a-3f38e32a3e3a,TSN,2022-09-20,Tyson (TSN) Down 8.6% Since Last Earnings Report: Can It Rebound?,Zacks,https://finance.yahoo.com/news/tyson-tsn-down-8-6-153003622.html,1662564603,STORY,['TSN'],"[It has been about a month since the last earnings report for Tyson Foods (TSN). Shares have lost about 8.6% in that time frame, underperforming the S&amp;P 500.Will the recent negative trend continue leading up to its next earnings release, or is Tyson due for a breakout? Before we dive into how investors and analysts have reacted as of late, let's take a quick look at its most recent earnings report in order to get a better handle on the important drivers.Tyson Foods Q3 Earnings Top Estimates, Sales Up Y/YTyson Foods posted third-quarter fiscal 2022 results, with the top and the bottom line beating the Zacks Consensus Estimate. Earnings declined year over year while sales increased. Results gained from a focus on operational excellence and aggressive cost management. Management is impressed with its progress in the chicken business. The company remains the market share leader in various retail business lines like Tyson, Jimmy Dean, Hillshire Farm and Ball Park brands.Quarter in DetailAdjusted earnings came in at $1.94 per share, beating the Zacks Consensus Estimate of $1.91. However, the bottom line declined 28% year over year.Total sales came in at $13,495 million, up 8.2% from $12,478 million reported in the year-ago quarter. The top line surpassed the Zacks Consensus Estimate of $13,307.9 million. Gains from average price change were 8.1%, while total volumes inched down 1.9%.Gross profit in the quarter came in at $1,611 million, down from $1,620 million reported in the prior-year quarter. Gross profit, as a percentage of sales, came in at 11.9%, down from 13% reported in the year-ago quarter. Tyson Foods’ adjusted operating income decreased 27% to $998 million. Adjusted operating margin contracted to 7.4% from 10.8% reported in the year-ago quarter.Segment DetailsBeef: Sales in the segment increased to $4,959 million from $4,954 million reported in the year-ago quarter. Volume inched up 1.3% on a solid global demand environment. These were somewhat offset by a tough labor environment and ongoing supply chain constraints. The average price decreased 1.2% in the segment, led by lower demand for premium cuts of beef.Pork: Sales in the segment decreased to $1,619 million from $1,715 million reported in the year-ago quarter. Sales volume declined 1.7%, owing to reduced global demand. The average price declined 3.9%, led by lower export and retail demand.Chicken: Sales in the segment increased to $4,366 million from $3,476 million reported in the year-ago quarter. Sales volume fell 2.1%, mainly due to the impact of a fire at a production facility during the fourth quarter of fiscal 2021. Also, lower outside meat purchases were a downside. The average price increased 20.1% on the impacts of pricing actions undertaken amid the inflationary cost environment.Prepared Foods: Sales in the segment rose to $2,447 million from $2,323 million reported in the year-ago quarter. Prepared Foods’ sales volume declined 8.5%, thanks to impacts of higher pricing, uneven foodservice rebound, divestiture of its pet treats business (concluded in fourth-quarter fiscal 2021) and tough supply chain conditions. The average price increased 13.8%, mainly owing to the effects of revenue management amid an inflationary cost environment.International/Other: Sales in the segment were $602 million, up from $488 million reported in the year-ago quarter. Volume moved up 21.9%, while average sales price jumped 1.5%.Story continuesOther Financial UpdatesThe company exited the quarter with cash and cash equivalents of $1,056 million, long-term debt of $8,261 million and total shareholders’ equity (including non-controlling interests) of $19,489 million. In nine months ended Jul 2, 2022, cash provided by operating activities amounted to $1,890 million.Liquidity was $3.3 billion as of Jul 2, 2022. Management expects liquidity to remain above the company’s minimum target of $1 billion. The company projects capital expenditures to be nearly $1.9 billion for fiscal 2022.OutlookFor fiscal 2022, the United States Department of Agriculture (“USDA”) projects domestic protein production (beef, pork, chicken and turkey) to be relatively in-line with fiscal 2021 levels. Starting from fiscal 2022, management launched a new productivity program to drive a better, faster and more agile organization. The company expects to achieve $1 billion in productivity savings by the end of fiscal 2024 and more than $400 million in fiscal 2022, relative to a fiscal 2021 cost baseline. Management is on track to achieve its fiscal 2022 productivity savings. Management anticipates sales in the $52-$54 billion range in fiscal 2022.Segment-Wise Guidance for Fiscal 2022For the Beef segment, USDA projects domestic production to grow roughly 1% year over year in fiscal 2022. For Pork, domestic production is projected to decline almost 3% year over year in fiscal 2022, per the USDA. Per USDA forecasts, production in the Chicken segment will likely improve by nearly 1% in fiscal 2022. For fiscal 2022, the company expects lower results from its foreign operations in the International/Other segment owing to supply chain disruptions and other COVID-19 impacts.How Have Estimates Been Moving Since Then?It turns out, fresh estimates have trended downward during the past month.VGM ScoresCurrently, Tyson has an average Growth Score of C, though it is lagging a bit on the Momentum Score front with a D. However, the stock was allocated a grade of A on the value side, putting it in the top 20% for this investment strategy.Overall, the stock has an aggregate VGM Score of B. If you aren't focused on one strategy, this score is the one you should be interested in.OutlookEstimates have been broadly trending downward for the stock, and the magnitude of these revisions indicates a downward shift. Notably, Tyson has a Zacks Rank #3 (Hold). We expect an in-line return from the stock in the next few months.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Tyson Foods, Inc. (TSN) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
750,8ae61d63-6729-3eb9-81ca-a1527eb0c086,TSN,2022-09-20,Tyson Foods Commits $2.5 Million to Fight Hunger by Partnering with Feeding America® Member Food Banks,GlobeNewswire,https://finance.yahoo.com/news/tyson-foods-commits-2-5-105500038.html,1662548100,STORY,['TSN'],"[Tyson Foods, Inc.Company Also Commits to Donating Protein for 10 Million Meals* During Hunger Action Month®SPRINGDALE, Ark., Sept. 07, 2022 (GLOBE NEWSWIRE) -- Tyson Foods announced today its commitment of $2.5 million to address food insecurity by partnering with Feeding America® member food banks to provide greater access to protein in communities facing hunger. This September, during Hunger Action Month®, Tyson is also donating 2.5 million pounds of protein, the equivalent of 10 million meals, to alleviate hunger.Tyson Foods will allocate $1 million of its donation to support Equitable Food Access grants, which aim to improve access to nutritious food among people experiencing the highest rates of food insecurity, with a focus on communities of color and/or people living in rural communities.The remainder of Tyson’s $2.5 million donation will go towards Feeding America and member food banks’ efforts to expand capacity to repack bulk or private label protein products into family size quantities, thus increasing the types of protein that can easily be donated and distributed.""While hunger exists in every county across the country, it impacts each community in vastly different ways, requiring thoughtful and strategic solutions,” said Erika Thiem, Chief Supply Chain Officer, Feeding America. ""One in eight people, including one in six children, in America are food insecure. As food banks continue to face increasing demand, we're thankful for partners like Tyson, whose ongoing food and fund donations are supporting our network’s efforts to increase access to protein, a high-need item, and ensure equitable access to food for communities facing hunger,”“Tyson has been a long-time partner of Feeding America, as their mission to improve access to nutritious food for all, is aligned with our mission to Feed the World. This partnership with Feeding America to expand capacity and help rural communities and communities of color is the next step in our evolving strategic partnership,” said Tim Grailer, senior director, Tyson Foods. “With inflation putting pressures on the charitable food system, both increasing their costs and the need for their services, there has never been a more important time to support these efforts.’Story continuesSince 2006, Tyson Foods has donated almost $3.5 million to Feeding America and $223 million of protein to local member food banks.*Tyson estimates that 4 ounces of protein equates to one meal.About Tyson Foods, Inc.Tyson Foods, Inc. (NYSE: TSN) is one of the world’s largest food companies and a recognized leader in protein. Founded in 1935 by John W. Tyson and grown under four generations of family leadership, the Company has a broad portfolio of products and brands like Tyson®, Jimmy Dean®, Hillshire Farm®, Ball Park®, Wright®, Aidells®, ibp® and State Fair®. Tyson Foods innovates continually to make protein more sustainable, tailor food for everywhere it’s available and raise the world’s expectations for how much good food can do. Headquartered in Springdale, Arkansas, the Company had approximately 137,000 team members on October 2, 2021. Through its Core Values, Tyson Foods strives to operate with integrity, create value for its shareholders, customers, communities and team members and serve as a steward of the animals, land and environment entrusted to it. Visit www.tysonfoods.com.About Feeding AmericaFeeding America® is the largest hunger-relief organization in the United States. Through a network of more than 200 food banks, 21 statewide food bank associations, and over 60,000 partner agencies, food pantries and meal programs, we helped provide 6.6 billion meals to tens of millions of people in need last year. Feeding America also supports programs that prevent food waste and improve food security among the people we serve; brings attention to the social and systemic barriers that contribute to food insecurity in our nation; and advocates for legislation that protects people from going hungry. Visit www.feedingamerica.org, find us on Facebook or follow us on Twitter.Media Contact: Kelly Hellbusch, 281-799-9784, kelly.hellbusch@tyson.com]"
751,df0a83ca-5750-3de6-98df-de195dd9add4,TSN,2022-09-20,"Inflation Cuts Into Pork Profits as Tyson, Seaboard Report Hit to Operating Margins",The Wall Street Journal,https://finance.yahoo.com/m/df0a83ca-5750-3de6-98df-de195dd9add4/inflation-cuts-into-pork.html,1662476940,STORY,['TSN'],[]
752,585eed8a-f295-33e3-8fbf-42cdad87ceea,SYF,2022-09-20,"Synchrony to Announce Third Quarter 2022 Financial Results on October 25, 2022",PR Newswire,https://finance.yahoo.com/news/synchrony-announce-third-quarter-2022-120000816.html,1663588800,STORY,RelatedCompany,Text
753,0dc013dc-3fa9-3ff9-a1e4-b4fceae25e48,SYF,2022-09-20,August Inflation Data Rattles Markets: What Lies Ahead?,Zacks,https://finance.yahoo.com/news/august-inflation-data-rattles-markets-161704033.html,1663172224,STORY,"['AFRM', 'SYF-PA', 'MA', 'V']","[The August Consumer Price Index or CPI increased 8.3% year over year, announced the U.S. Department of Labor. The figure was above the 8.1% expectation of the analysts and showed a 0.1% rise over the previous month. Core CPI, which excludes energy and food prices, was up 6.3% year over year and 0.6% sequentially and came above estimates. CPI, an indicator of inflation, had reached a 40-year high earlier this year.The greater-than-expected increase came despite a 10.6% decline in gasoline prices. A 5% drop in energy prices was more than offset by higher shelter, food and medical care prices. The data sparked fear in investors that red-hot inflation might restrict consumer spending in the days ahead. This caused stocks from different industries to tank yesterday. Lower consumer spending will hurt companies that earn fee revenues every time people engage in transactions using their cards. Mastercard Incorporated MA and Visa Inc. V declined 3.8% and 3.4%, respectively, yesterday.Mastercard and Visa, major financial transaction services providers, earn huge money by facilitating different types of money transactions and processing. Hence, curtailed consumer spending is bad news for companies like these. In the last few quarters, MA and V witnessed growth on higher cross-border volume, increased travel and related spending. However, growing inflation woes can potentially disturb that growth path. Increased retail sales in the holiday season might provide some relief.The Mastercard SpendingPulse survey indicates a 7.1% year-over-year rise (excluding automotive) in holiday season retail sales. Also, it expects holiday shopping to start early this year, pulling growth metrics up as shoppers look for early deals to save money. Rising wages, job creation and increased savings during the pandemic might create a forcefield around consumer spending and protect it from dropping too much due to inflationary pressure.Story continuesThe high inflation is expected to trigger more Fed rate hikes in the coming days. The coming policy meeting from Sep 20-Sep 21 might see a 75-basis point rate hike. The rising interest rates might discourage people from taking loans. However, Affirm Holdings, Inc.’s AFRM 2022 summer consumer spending trends had some interesting elements regarding inflation.Rising inflation is somewhat boosting demand for Affirm Holdings as consumers are relying on its payment products to buy goods and services at higher prices. Furthermore, the relaxation of COVID-related restrictions triggered a socializing spree, boosting spending on flights. The total amount spent on flights in the 2022 summer jumped five times year over year, while the same for hotels jumped more than 100%. Hence, companies providing buy now, pay later (“BNPL”) and similar services might see an uptick in demand for their services due to inflation. With increasing dependence on BNPL, companies like Affirm Holdings are expected to benefit from higher transaction volumes in the coming quarters.It is to be seen how credit service providers act as the market is going through inflation and staring at further rate hikes. Synchrony Financial SYF, a credit products provider, recently viewed a loan receivables acquisition opportunity as a lucrative one. Per Bloomberg, CFO Brian Wenzel of Synchrony Financial views the company as a “natural partner” for PayPal Holdings, Inc.’s PYPL $6.2 billion loan receivables offloading attempt. A similar deal of $6.8 billion took place between SYF and Paypal Holdings in 2018.Synchrony Financial observed that consumers have been keeping up with their dues despite the current inflationary environment. This Zacks Rank #3 (Hold) company does not expect consumers to stress in the current economic environment.You can see the complete list of today’s Zacks #1 Rank (Strong Buy) stocks here.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Mastercard Incorporated (MA) : Free Stock Analysis Report Visa Inc. (V) : Free Stock Analysis Report Synchrony Financial (SYF) : Free Stock Analysis Report PayPal Holdings, Inc. (PYPL) : Free Stock Analysis Report Affirm Holdings, Inc. (AFRM) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
754,5bcda826-5260-39a2-9b29-ae2e4bdd8967,SYF,2022-09-20,More Cracks Are Emerging in Goldman Sachs' Consumer Banking Division. Should Investors Be Worried?,Motley Fool,https://finance.yahoo.com/m/5bcda826-5260-39a2-9b29-ae2e4bdd8967/more-cracks-are-emerging-in.html,1663150200,STORY,"['GS', 'BAC', 'GSBD', 'SYF-PA']","[Not long ago, Goldman Sachs' (NYSE: GS) consumer banking efforts led by its digital bank Marcus received lots of praise for its ability to quickly bring in lots of new customers and deposits. The small but growing consumer bank was seen as a key way for the longtime investment banking powerhouse to diversify and stabilize its earnings. Recently, media outlets reported that the consumer bank has lost about $4 billion since launching in 2016.Continue reading]"
755,41d286f5-8cab-3873-91c0-9fc1949654ca,SYF,2022-09-20,"Synchrony Would Be ‘Natural Partner’ in PayPal’s Loan Sale, CFO Says",Bloomberg,https://finance.yahoo.com/news/synchrony-natural-partner-paypal-loan-170612382.html,1663002372,STORY,['SYF'],[]
756,63525c3b-a17a-3c32-b56b-5786564286f6,SYF,2022-09-20,Synchrony to Participate in the Barclays Global Financial Services Conference,PR Newswire,https://finance.yahoo.com/news/synchrony-participate-barclays-global-financial-120000917.html,1662465600,STORY,"['SYF', 'SYF-PA']","[STAMFORD, Conn., Sept. 6, 2022 /PRNewswire/ -- Synchrony (NYSE: SYF) Chief Financial Officer, Brian J. Wenzel, will participate in a fireside chat at the Barclays Global Financial Services Conference on Monday, September 12, 2022 at 11:15 a.m. (Eastern Time).Synchrony Logo (PRNewsfoto/Synchrony)A live webcast and replay will be made available on the Synchrony Investor Relations website at www.investors.synchronyfinancial.com.About SynchronySynchrony (NYSE: SYF) is a premier consumer financial services company delivering one of the industry's most complete digitally-enabled product suites. Our experience, expertise and scale encompass a broad spectrum of industries including digital, health and wellness, retail, telecommunications, home, auto, outdoor, pet and more. We have an established and diverse group of national and regional retailers, local merchants, manufacturers, buying groups, industry associations and healthcare service providers, which we refer to as our ""partners.""  We connect our partners and consumers through our dynamic financial ecosystem and provide them with a diverse set of financing solutions and innovative digital capabilities to address their specific needs and deliver seamless, omnichannel experiences.  We offer the right financing products to the right customers in their channel of choice.For more information, visit www.synchrony.com and Twitter: @Synchrony.Contact:Investor Relations  Kathryn Miller(203) 585-6291               Media RelationsSue Bishop(203) 585-2802CisionView original content to download multimedia:https://www.prnewswire.com/news-releases/synchrony-to-participate-in-the-barclays-global-financial-services-conference-301615028.htmlSOURCE Synchrony]"
757,a1e6f847-b3bc-3a17-b2e6-3a6ab72c8d30,SYF,2022-09-20,Synchrony Announces Resignation of Will Graylin from Board of Directors,PR Newswire,https://finance.yahoo.com/news/synchrony-announces-resignation-graylin-board-203000606.html,1662150600,STORY,"['SYF', 'SYF-PA']","[STAMFORD, Conn., Sept. 2, 2022 /PRNewswire/ -- Synchrony (NYSE: SYF), a premier consumer financial services company, today announced Will Graylin has resigned from its Board of Directors. Graylin is leaving to focus on leading OV Loop, an everywhere-commerce super-app company he founded, and Indigo Tech, a next generation EV company powered by road sensing smart-wheels, where he serves as Chairman and Chief Executive Officer. Graylin, who has been a Synchrony Board member since 2015, has no disagreements with the Company and is leaving on good terms.Synchrony Logo (PRNewsfoto/Synchrony)""On behalf of our Board and Synchrony's leadership team, we thank Will for his service and commitment to the Company,"" said Margaret Keane, Executive Chair of the Synchrony Board of Directors. ""We greatly appreciate his entrepreneurial spirit and the expertise he shared in mobile and digital payments technologies. We wish him well in his future endeavors.""About SynchronySynchrony (NYSE: SYF) is a premier consumer financial services company delivering one of the industry's most complete digitally-enabled product suites. Our experience, expertise and scale encompass a broad spectrum of industries including digital, health and wellness, retail, telecommunications, home, auto, outdoor, pet and more. We have an established and diverse group of national and regional retailers, local merchants, manufacturers, buying groups, industry associations and healthcare service providers, which we refer to as our ""partners.""  We connect our partners and consumers through our dynamic financial ecosystem and provide them with a diverse set of financing solutions and innovative digital capabilities to address their specific needs and deliver seamless, omnichannel experiences.  We offer the right financing products to the right customers in their channel of choice. For more information, visit www.synchrony.com and Twitter: @Synchrony.Contacts:Kathryn MillerInvestor Relations203.585.6291InvestorRelations@syf.com Story continuesMichelle BlayaMedia Relations626.250.1415Michelle.Blaya@syf.comCisionView original content to download multimedia:https://www.prnewswire.com/news-releases/synchrony-announces-resignation-of-will-graylin-from-board-of-directors-301617206.htmlSOURCE Synchrony]"
758,33296b52-3b9b-3f9d-932d-f4f52ecca1ba,SYF,2022-09-20,Synchrony (SYF) Renews Tie-Up to Pursue Technology Investments,Zacks,https://finance.yahoo.com/news/synchrony-syf-renews-tie-pursue-201908137.html,1662149948,STORY,"['SYF', 'SNBR', 'SYF-PA', 'EWBC']","[Synchrony Financial SYF recently expanded its long-term financing collaboration with Minnesota-based sleep and wellness technology company Sleep Number. As part of this alliance, the companies will make joint investments as planned. The investments aim to expand the availability of 360 smart beds unveiled by Sleep Number to win more customers.For more than five years, the 360 smart-bed platform offers customized insights and is backed with science-based features to provide quality sleep and better living to millions. The renewed tie-up sees SYF and Sleep Number planning to broaden consumer payment choices, increase personalization and widen credit accessibility to customers. Such investments will expand the reach of the cutting-edge sleep and wellness solutions of Sleep Number through increased availability of its smart beds to more customers.The recent initiative reinforces Synchrony Financial’s efforts in further strengthening its nearly two-decade relationship with Sleep Number. The move will also enable the partners to continue utilizing their profound consumer insights and digital prowess to ease the purchasing process of the 360 smart beds and bring about enhanced credit decisioning and seamless customer payment methods.Such tie-ups to bolster the availability of 360 smart beds seem the need of the hour, considering that consumers usually link quality sleep to their overall well-being.Synchrony Financial’s notable endeavor to continue delivering convenient financing options across varied industries is clearly reflected through this latest partnership. And Sleep Number, via its shared aim with SYF to innovate, upgrade digital capabilities and leverage increased customer and credit insights to improve customer experience, seems to be the perfect partner to complement the latter’s move. SYF is steadily pursuing a series of acquisitions and renewal of alliances with several payment solutions partners throughout the United States to broaden and diversify its portfolio. The list of SYF’s partners is continually increasing, with more than 40 partners being added or relationships being renewed with in the first half of 2022, including Sweetwater, Fleet Farm, Mitsubishi Electric and Suzuki.Story continuesA differentiated and digitally-enabled product suite built through these continual growth-related efforts via buyouts or partnerships coupled with substantial investments empowers Synchrony Financial to provide a safe and secure shopping experience to its consumers across every stage of the purchasing process. This, in turn, is likely to cement solid customer relationships, giving way to bolstered credit lines, increased repeat sales and a greater customer lifetime value for SYF.Shares of Synchrony Financial have lost 17.6% in the past six months compared with the industry’s decline of 17.2%.Zacks Investment ResearchImage Source: Zacks Investment ResearchZacks Rank &amp; Key PicksSynchrony Financial currently carries a Zacks Rank #3 (Hold). Some better-ranked stocks in the Finance space are Carter Bankshares, Inc. CARE, Amalgamated Financial Corp. AMAL and East West Bancorp, Inc. EWBC. While Carter Bankshares currently flaunts a Zacks Rank #1 (Strong Buy), Amalgamated Financial and East West Bancorp carry a Zacks Rank #2 (Buy). You can see the complete list of today’s Zacks #1 Rank stocks here.The bottom line of Carter Bankshares outpaced estimates in three of the last four quarters and missed the mark once, the average surprise being 13.50%. The Zacks Consensus Estimate for CARE’s 2022 earnings suggests an improvement of 70.1%, while the same for revenues suggests growth of 8.2% from the respective year-ago reported figures. The consensus mark for CARE’s 2022 earnings has moved 5.2% north in the past 30 days.Amalgamated Financial’s earnings outpaced estimates in each of the trailing four quarters, the average being 22.60%. The Zacks Consensus Estimate for AMAL’s 2022 earnings suggests an improvement of 42.4%, while the same for revenues suggests growth of 24.1% from the corresponding year-ago reported figures. The consensus mark for AMAL’s 2022 earnings has moved north by 4.3% in the past 60 days.The bottom line of East West Bancorp outpaced estimates in three of the last four quarters and missed the same once, the average surprise being 4.74%. The Zacks Consensus Estimate for EWBC’s 2022 earnings suggests an improvement of 27.7%, while the same for revenues suggests growth of 26.4% from the comparable year-ago reported figures. The consensus mark for EWBC’s 2022 earnings has moved 9% north in the past 60 days.Shares of Carter Bankshares and Amalgamated Financial have gained 0.3% and 33.1%, respectively, in the past six months. However, the East West Bancorp stock has lost 13.6% in the same time frame.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report East West Bancorp, Inc. (EWBC) : Free Stock Analysis Report Synchrony Financial (SYF) : Free Stock Analysis Report Amalgamated Financial Corp. (AMAL) : Free Stock Analysis Report Carter Bankshares, Inc. (CARE) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
